Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
MPVD,Mountain Province Diamonds Inc.,2.575,412652765.075,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/mpvd
MYRG,+ACI-MYR Group, Inc.+ACI-,30.14,496329666.36,n/a,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/myrg
NP,+ACI-Neenah, Inc.+ACI-,78.3,1321938900,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/np
NSU,Nevsun Resources Ltd,2.25,680223757.5,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nsu
NGD,New Gold Inc.,2.55,1475808261.9,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ngd
NEWA,+ACI-Newater Technology, Inc.+ACI-,19.12,202652880,n/a,2017,Basic Industries,Miscellaneous,https://www.nasdaq.com/symbol/newa
NEU,NewMarket Corporation,394.71,4649345533.53,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/neu
NEM,Newmont Mining Corporation,38.76,20687104681.56,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nem
NEXA,Nexa Resources S.A.,17.6,2346441028.8,n/a,2017,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nexa
NXE,Nexgen Energy Ltd.,1.95,669479245.5,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nxe
NL,+ACI-NL Industries, Inc.+ACI-,8.15,397026304.6,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/nl
OSB,Norbord Inc.,36.27,3133803296.52,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/osb
NAK,+ACI-Northern Dynasty Minerals, Ltd.+ACI-,0.91,281552334.7,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nak
NWPX,Northwest Pipe Company,19.06,185337209.98,n/a,1995,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/nwpx
NG,Novagold Resources Inc.,4.61,1485779438.29,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ng
NUE,Nucor Corporation,59.44,18898160479.44,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/nue
NTR,Nutrien Ltd.,46.99,30270886246.27,n/a,2004,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/ntr
OCIP,OCI Partners LP,9.2,800377828,n/a,2013,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ocip
OLN,Olin Corporation,30.35,5074303756.25,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oln
ZEUS,+ACI-Olympic Steel, Inc.+ACI-,20,219969600,n/a,1994,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/zeus
OMN,OMNOVA Solutions Inc.,10.4,466022450.4,n/a,n/a,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/omn
OPNT,+ACI-Opiant Pharmaceuticals, Inc.+ACI-,20.28,51465894.48,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/opnt
OCC,Optical Cable Corporation,2.95,22580028.65,n/a,n/a,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/occ
TIS,Orchids Paper Products Company,9.06,96673352.88,n/a,2005,Basic Industries,Paper,https://www.nasdaq.com/symbol/tis
OEC,Orion Engineered Carbons S.A,25.5,1512665457,n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oec
ORN,+ACI-Orion Group Holdings, Inc.+ACI-,6.89,194906276.76,n/a,n/a,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/orn
OR,Osisko Gold Royalties Ltd,9.63,1517582166.3,n/a,2016,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/or
OSN,+ACI-Ossen Innovation Co., Ltd.+ACI-,2.54,5038181.44,1983536,2010,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/osn
PEIX,+ACI-Pacific Ethanol, Inc.+ACI-,3.4,149464479.4,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/peix
PAAS,Pan American Silver Corp.,16.19,2482117912.48,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/paas
PZG,Paramount Gold Nevada Corp.,1.39,32074186.06,n/a,2015,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/pzg
PATK,+ACI-Patrick Industries, Inc.+ACI-,61.5,1566474802.5,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/patk
PESI,+ACI-Perma+AC0-Fix Environmental Services, Inc.+ACI-,4.2,49337631,n/a,n/a,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/pesi
PGLC,Pershing Gold Corporation,2.08,69792713.12,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/pglc
PAH,Platform Specialty Products Corporation,9.61,2767957661.73,n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/pah
PLG,Platinum Group Metals Ltd.,0.3184,48049745.9104,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/plg
PGEM,+ACI-Ply Gem Holdings, Inc.+ACI-,21.6,1480823640,n/a,2013,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/pgem
PLM,Polymet Mining Corp.,1.06,338646783.88,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/plm
POL,PolyOne Corporation,41.49,3356049550.95,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/pol
PKX,POSCO,74.27,23766303151.92,n/a,1994,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/pkx
PPG,+ACI-PPG Industries, Inc.+ACI-,109.48,27295858392.32,n/a,n/a,Basic Industries,Paints/Coatings,https://www.nasdaq.com/symbol/ppg
PQG,PQ Group Holdings Inc.,13.65,1846037820.9,n/a,2017,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/pqg
PX,+ACI-Praxair, Inc.+ACI-,142.55,40934984011.85,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/px
PLPC,Preformed Line Products Company,63.08,318647799.96,n/a,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/plpc
PVG,+ACI-Pretium Resources, Inc.+ACI-,7.04,1284028232.96,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/pvg
PRIM,Primoris Services Corporation,24.65,1270247506.35,n/a,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/prim
PG,Procter +ACY- Gamble Company (The),75.91,191369391322.46,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/pg
KWR,Quaker Chemical Corporation,146.41,1948273184.88,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kwr
GOLD,Randgold Resources Limited,83.92,3117134970,37144125,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/gold
RYAM,Rayonier Advanced Materials Inc.,19.32,998491371.36,n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ryam
RGSE,+ACI-Real Goods Solar, Inc.+ACI-,1.11,9936547.95,n/a,n/a,Basic Industries,Engineering +ACY- Construction,https://www.nasdaq.com/symbol/rgse
RS,Reliance Steel +ACY- Aluminum Co.,82.59,6015033003.6,n/a,1994,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/rs
REGI,+ACI-Renewable Energy Group, Inc.+ACI-,12.1,470149287.3,n/a,2012,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/regi
RFP,Resolute Forest Products Inc.,8.35,755047497.5,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/rfp
REX,REX American Resources Corporation,75.77,496951107.83,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/rex
RIO,Rio Tinto Plc,50.51,67676861985.6,n/a,2002,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/rio
ROG,Rogers Corporation,121.89,2232648159.9,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/rog
RGLD,+ACI-Royal Gold, Inc.+ACI-,85.13,5572209093.09,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/rgld
RPM,RPM International Inc.,47,6282289028,n/a,n/a,Basic Industries,Paints/Coatings,https://www.nasdaq.com/symbol/rpm
RYI,Ryerson Holding Corporation,7.9,293947789.9,n/a,2014,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/ryi
SAND          ,Sandstorm Gold Ltd,4.82,884756385.12,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/sand
SWM,+ACI-Schweitzer+AC0-Mauduit International, Inc.+ACI-,38.29,1178232004.88,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/swm
SMG,Scotts Miracle+AC0-Gro Company (The),84.42,4805561393.64,n/a,1992,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/smg
SA,+ACI-Seabridge Gold, Inc.+ACI-,11.35,654635289.3,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/sa
SEE,Sealed Air Corporation,41.12,6882459177.6,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/see
SNES,+ACI-SenesTech, Inc.+ACI-,0.57,5922013.29,n/a,2016,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/snes
SXT,Sensient Technologies Corporation,67.56,2888838238.2,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/sxt
SMED,Sharps Compliance Corp.,4.47,71886633.87,n/a,n/a,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/smed
SBGL,Sibanye Gold Limited,3.91,2119924992.55,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/sbgl
SMTS,Sierra Metals Inc.,2.67,434710077.21,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/smts
SVM,Silvercorp Metals Inc.,2.71,452993090.62,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/svm
SHI,+ACI-SINOPEC Shangai Petrochemical Company, Ltd.+ACI-,59.63,6454239990.05,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/shi
SKY,Skyline Corporation,23,192998612,n/a,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/sky
SND,+ACI-Smart Sand, Inc.+ACI-,5.74,235030384.4,n/a,2016,Basic Industries,Mining +ACY- Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/snd
SQM,Sociedad Quimica y Minera S.A.,47.43,12483411133.32,n/a,1993,Basic Industries,Mining +ACY- Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/sqm
XPL,Solitario Zinc Corp.,0.505,29514909.83,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/xpl
SCCO,Southern Copper Corporation,53.46,41326101952.74,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/scco
SSRM,SSR Mining Inc.,9.67,1159225916.95,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ssrm
STLD,+ACI-Steel Dynamics, Inc.+ACI-,42.33,9992901049.77,n/a,1996,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/stld
SCL,Stepan Company,81.35,1831525370.35,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/scl
SRCL,+ACI-Stericycle, Inc.+ACI-,58.49,5003489440.93,n/a,1996,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/srcl
SRCLP,+ACI-Stericycle, Inc.+ACI-,45.207,0,n/a,n/a,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/srclp
STRL,Sterling Construction Company Inc,11.08,299543091,n/a,n/a,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/strl
SUM,+ACI-Summit Materials, Inc.+ACI-,30.14,3326422017.16,n/a,2015,Basic Industries,Mining +ACY- Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/sum
SXCP,+ACI-SunCoke Energy Partners, L.P.+ACI-,18.1,836711378.8,n/a,2013,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/sxcp
SXC,+ACI-SunCoke Energy, Inc.+ACI-,10.71,691734834.63,n/a,2011,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/sxc
SYNL,Synalloy Corporation,14.55,127420664.7,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/synl
SES,+ACI-Synthesis Energy Systems, Inc.+ACI-,2.6,28520655.8,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ses
TAHO,+ACI-Tahoe Resources, Inc.+ACI-,4.89,1529473471.29,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/taho
TANH,Tantech Holdings Ltd.,2.65,76063591.3,n/a,2015,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tanh
TRX,Tanzanian Royalty Exploration Corporation,0.3868,47358719.7904,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/trx
TGB,Taseko Mines Limited,1.16,263453091.44,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/tgb
TECK,Teck Resources Ltd,25.49,14441280863.35,n/a,n/a,Basic Industries,Mining +ACY- Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/teck
TS,Tenaris S.A.,33.47,19756283850.05,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/ts
TX,Ternium S.A.,31.72,6226879514.44,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/tx
TNH,+ACI-Terra Nitrogen Company, L.P.+ACI-,83.9,1567725867.2,n/a,n/a,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/tnh
AES,The AES Corporation,10.72,7080479696.48,n/a,n/a,Basic Industries,Electric Utilities: Central,https://www.nasdaq.com/symbol/aes
TMST,Timken Steel Corporation,15.1,672365944.6,n/a,2014,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/tmst
TWI,+ACI-Titan International, Inc.+ACI-,12.61,754213809.7,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/twi
BLD,TopBuild Corp.,77.55,2761606372.8,n/a,2015,Basic Industries,Engineering +ACY- Construction,https://www.nasdaq.com/symbol/bld
TREX,+ACI-Trex Company, Inc.+ACI-,108.25,3185230594.75,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/trex
TMQ,Trilogy Metals Inc.,1.28,136365153.28,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/tmq
TSE,Trinseo S.A.,74.05,3204921025,n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tse
TROX,Tronox Limited,18.23,2212940720.88,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/trox
TRQ,Turquoise Hill Resources Ltd.,3.25,6540022024.25,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/trq
TPC,Tutor Perini Corporation,20.75,1033163457.5,n/a,n/a,Basic Industries,General Bldg Contractors +AC0- Nonresidential Bldgs,https://www.nasdaq.com/symbol/tpc
SLCA,+ACI-U.S. Silica Holdings, Inc.+ACI-,26.13,2104508762.85,n/a,2012,Basic Industries,Mining +ACY- Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/slca
UN,Unilever NV,53.27,146742019609.85,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/un
UL,Unilever PLC,52.58,148962995849.14,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ul
USLM,+ACI-United States Lime +ACY- Minerals, Inc.+ACI-,73.95,413435444.85,n/a,n/a,Basic Industries,Mining +ACY- Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/uslm
X,United States Steel Corporation,33.94,5979699588.14,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/x
UFPI,+ACI-Universal Forest Products, Inc.+ACI-,31.94,1954834679.6,n/a,1993,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/ufpi
USAP,+ACI-Universal Stainless +ACY- Alloy Products, Inc.+ACI-,25.82,187450927.84,n/a,1994,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/usap
URG,Ur Energy Inc,0.6001,87954427.0284,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/urg
UEC,Uranium Energy Corp.,1.3,204807304,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/uec
VALE,VALE S.A.,12.51,65019875333.31,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/vale
VHI,+ACI-Valhi, Inc.+ACI-,6.27,2126601850.23,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vhi
VVV,Valvoline Inc.,22.03,4407448516.56,n/a,2016,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vvv
VNTR,Venator Materials PLC,17.6,1872638891.2,n/a,2017,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vntr
VRS,Verso Corporation,15.95,549564794.35,n/a,2016,Basic Industries,Paper,https://www.nasdaq.com/symbol/vrs
VSM,+ACI-Versum Materials, Inc.+ACI-,37.42,4076331272.62,n/a,2016,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vsm
VERU,Veru Inc.,1.71,91507137.66,n/a,n/a,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/veru
VGZ,Vista Gold Corporation,0.75,74559005.25,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/vgz
VMC,Vulcan Materials Company,115.6,15314962550,n/a,n/a,Basic Industries,Mining +ACY- Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/vmc
GRA,W.R. Grace +ACY- Co.,60.37,4086640959.17,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/gra
WDFC,WD+AC0-40 Company,128.45,1794987531.4,n/a,1973,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/wdfc
WST,+ACI-West Pharmaceutical Services, Inc.+ACI-,86.13,6369418750.86,n/a,n/a,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/wst
WRN,Western Copper and Gold Corporation,0.82,81638380.82,n/a,2011,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wrn
WLK,Westlake Chemical Corporation,112.65,14579141033.25,n/a,2004,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/wlk
WLKP,Westlake Chemical Partners LP,22.7,731785938.2,n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/wlkp
WWR,+ACI-Westwater Resources, Inc.+ACI-,0.6161,17207416.7024,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wwr
WPM,Wheaton Precious Metals Corp.,20.4,9031575903.6,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wpm
XRM,+ACI-Xerium Technologies, Inc.+ACI-,6.55,107208716.65,n/a,2005,Basic Industries,Textiles,https://www.nasdaq.com/symbol/xrm
XIN,Xinyuan Real Estate Co Ltd,5.26,341810695.72,n/a,2007,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/xin
AUY,Yamana Gold Inc.,2.84,2693905441.36,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/auy
YTEN,+ACI-Yield10 Bioscience, Inc.+ACI-,1.91,18842828.05,n/a,n/a,Basic Industries,Containers/Packaging,https://www.nasdaq.com/symbol/yten
AVHI,+ACI-A V Homes, Inc.+ACI-,18.2,406737658.6,n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/avhi
AAON,+ACI-AAON, Inc.+ACI-,37.2,1950515337.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aaon
AIR,AAR Corp.,41.92,1452055896.96,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/air
ABAX,+ACI-ABAXIS, Inc.+ACI-,72.45,1644470100,n/a,1992,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/abax
AXDX,+ACI-Accelerate Diagnostics, Inc.+ACI-,23.3,1299356164.7,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/axdx
ACU,Acme United Corporation.,20.2,68156032.2,n/a,1988,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/acu
ADNT,Adient plc,57.58,5375205684.06,n/a,2016,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/adnt
ADOM,+ACI-ADOMANI, Inc.+ACI-,1.17,83932988.49,n/a,2017,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/adom
WMS,+ACI-Advanced Drainage Systems, Inc.+ACI-,25.15,1414979441.2,n/a,2014,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/wms
AEIS,+ACI-Advanced Energy Industries, Inc.+ACI-,63.72,2529435810.6,n/a,1995,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeis
AEHR,Aehr Test Systems,2.49,54287072.13,n/a,1997,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/aehr
AJRD,+ACI-Aerojet Rocketdyne Holdings, Inc. +ACI-,27.4,2057740000,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/ajrd
AVAV,+ACI-AeroVironment, Inc.+ACI-,45.05,1076964669.3,n/a,2007,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/avav
AEMD,+ACI-Aethlon Medical, Inc.+ACI-,1.17,19539834.21,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/aemd
AGCO,AGCO Corporation,62.22,4953638829.12,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/agco
A,+ACI-Agilent Technologies, Inc.+ACI-,66.06,21302802808.74,n/a,1999,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/a
AIRI,Air Industries Group,1.67,41516569.07,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/airi
ALG,+ACI-Alamo Group, Inc.+ACI-,109.6,1276722180,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/alg
AMOT,+ACI-Allied Motion Technologies, Inc.+ACI-,39.08,368406534.72,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/amot
ALSN,+ACI-Allison Transmission Holdings, Inc.+ACI-,37.45,5245492934.15,n/a,2012,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/alsn
AIMC,Altra Industrial Motion Corp.,45.9,1348696453.5,n/a,2006,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aimc
AXL,+ACI-American Axle +ACY- Manufacturing Holdings, Inc.+ACI-,14.85,1658091035.7,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/axl
AOBC,American Outdoor Brands Corporation,9.84,532638806.4,n/a,n/a,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aobc
ARII,+ACI-American Railcar Industries, Inc.+ACI-,37.09,707821035.02,n/a,2006,Capital Goods,Railroads,https://www.nasdaq.com/symbol/arii
AP,Ampco+AC0-Pittsburgh Corporation,9.7,119913320.6,n/a,n/a,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/ap
